---------------------------------------------------
  Seconds  	 Bits to EIO (12) 	 CIO (13) 	 FIO (15)
 337085.477000  	    7a	8	2  
 337086.741000  	    50	0	0  
 338089.107000  	    b9	0	2  
 338090.284000  	    10	0	0  
 340091.615000  	    7a	8	2  
 340092.859000  	    50	0	0  
 341095.199000  	    ba	0	2  
 341096.409000  	    10	0	0  
 341147.804000  	    7a	8	2  
 341149.052000  	    50	0	0  
 342151.464000  	    8a	3	2  
 342152.692000  	    8a	2	2  
 342153.940000  	    0	0	0  
 345155.229000  	    7a	8	2  
 345156.473000  	    50	0	0  
 346158.903000  	    b9	0	2  
 346160.107000  	    10	0	0  
 348161.408000  	    7a	8	2  
 348162.697000  	    50	0	0  
 349164.953000  	    ba	0	2  
 349166.143000  	    10	0	0  
 349217.453000  	    7a	8	2  
 349218.707000  	    50	0	0  
 350221.173000  	    b6	1	2  
 350222.382000  	    86	2	2  
 350223.568000  	    0	0	0  
 353224.820000  	    76	8	2  
 353226.094000  	    50	0	0  
 354228.591000  	    b5	0	2  
 354229.796000  	    10	0	0  
 356231.100000  	    76	8	2  
 356232.357000  	    50	0	0  
 357234.649000  	    b6	0	2  
 357235.837000  	    10	0	0  
 357287.098000  	    76	8	2  
 357288.353000  	    50	0	0  
 358290.896000  	    8a	3	2  
 358292.102000  	    8a	2	2  
 358293.375000  	    0	0	0  
 361294.682000  	    7a	8	2  
 361295.900000  	    50	0	0  
 362298.329000  	    b9	0	2  
 362299.522000  	    10	0	0  
 364300.813000  	    7a	8	2  
 364302.082000  	    50	0	0  
 365304.610000  	    ba	0	2  
 365305.795000  	    10	0	0  
 365357.078000  	    7a	8	2  
 365358.330000  	    50	0	0  
 366360.835000  	    8a	3	2  
 366362.012000  	    8a	2	2  
 366363.169000  	    0	0	0  
 369364.437000  	    7a	8	2  
 369365.709000  	    50	0	0  
 370368.291000  	    b9	0	2  
 370369.472000  	    10	0	0  
 372370.745000  	    7a	8	2  
 372372.006000  	    50	0	0  
 373374.193000  	    ba	0	2  
 373375.402000  	    10	0	0  
 373426.677000  	    7a	8	2  
 373427.900000  	    50	0	0  
 374430.409000  	    8a	3	2  
 374431.592000  	    8a	2	2  
 374432.782000  	    0	0	0  
 377434.060000  	    7a	8	2  
 377435.277000  	    50	0	0  
 378437.486000  	    b9	0	2  
 378438.669000  	    10	0	0  
